hallmark,set_size,NES,pvalue,p.adjust,gene_set
MYC_TARGETS_V1,194,3.02313404409462,0.00234741784037559,0.00600961538461538,TYMS/KPNA2/CBX3/KPNB1/PCNA/PRDX4/CCT3/CANX/MAD2L1/CDC45/PHB/NME1/SNRPB2/STARD7/CCT5/SRM/MCM6/CDK2/MCM5/HSPD1/CDK4/RFC4/NCBP2/SNRPG/HSPE1/ERH/HSP90AB1/CDC20/CCT7/MCM2/NPM1/CCNA2/RAN/SNRPD1/CSTF2/RUVBL2/PPM1G/PSMA7/HNRNPU/VBP1/RANBP1/CAD/LSM2/PGK1/CCT2/HPRT1/VDAC1/TUFM/PSMB2/MRPS18B/UBE2L3/PRDX3/PSMB3/NAP1L1/SNRPD3/POLD2/SSBP1/MCM4/CTPS1/HDDC2/NDUFAB1/ILF2/PABPC4/NOP56/LSM7/AIMP2/SSB/YWHAE/PSMC4/EIF2S2/VDAC3/C1QBP/PPIA/PSMD14/CCT4/MCM7/HNRNPC/COX5A/SNRPD2/SET/HNRNPA2B1/RRP9/CLNS1A/FAM120A/XRCC6/PCBP1/XPOT/RSL1D1/PWP1/TRIM28/PRPF31/PSMA2/ABCE1/TXNL4A/PSMD1/UBA2/PSMA4/MRPL9/APEX1/GSPT1/PABPC1/GOT2/UBE2E1/SNRPA/ACP1/GLO1/NOLC1/PTGES3/EIF4A1/SF3A1/EIF3B/ODC1/SMARCC1/PHB2/CUL1/DEK/YWHAQ/NHP2
G2M_CHECKPOINT,190,2.83535192201568,0.00235294117647059,0.00600961538461538,STMN1/AURKA/CDC6/KPNA2/UBE2S/MCM3/E2F3/KPNB1/EXO1/CENPF/CDC25A/TACC3/BUB1/KIF4A/CKS2/HSPA8/PBK/KIF23/MAD2L1/CDC45/MYBL2/BIRC5/CDKN3/TPX2/PTTG1/E2F1/NDC80/PLK1/SLC7A5/KIF2C/DTYMK/ORC6/MCM6/MCM5/GINS2/CDK4/RAD54L/UBE2C/CHEK1/TOP2A/LMNB1/INCENP/CDC20/NEK2/MCM2/CENPE/HUS1/CCNA2/SNRPD1/CDK1/CENPA/AURKB/NUSAP1/PRIM2/RBL1/HNRNPU/CCNB2/HMMR/PRC1/MKI67/KIF15/STIL/KIF11/TTK/ATF5/DBF4/SMC1A/CDC25B/FBXO5/BRCA2/RACGAP1/NCL/CDC7/CKS1B/CCNF/CBX1/SUV39H1/POLA2/MARCKS/TMPO/CDC27/TROAP/SMC4/SMC2/RAD21/HMGA1/POLQ/PLK4/TRAIP/DKC1/CCND1/HMGN2/CDKN2C/CHAF1A/NUP50/ORC5/RPA2/GSPT1/UCK2/HMGB3/TOP1/PRMT5/NOLC1/MNAT1/ODF2/ODC1/SMARCC1/CUL1/ESPL1/SAP30/AMD1/HIRA/SLC7A1
OXIDATIVE_PHOSPHORYLATION,184,2.70341094939323,0.00235294117647059,0.00600961538461538,LDHB/AIFM1/MRPL35/BAX/TIMM50/ATP6V1C1/POLR2F/PDP1/MDH1/NDUFB3/COX17/NDUFB2/CYCS/UQCRH/TOMM22/NNT/ACO2/IMMT/ATP6V1F/VDAC1/FXN/TIMM10/NDUFA1/COX7A2L/PRDX3/MRPS11/TIMM17A/GPI/SDHC/ALAS1/MRPL15/NDUFA7/MTX2/NDUFA3/ATP6AP1/SLC25A4/NDUFAB1/NDUFA8/ATP6V1G1/NDUFA5/NDUFA4/HSPA9/UQCR10/SDHB/NDUFS3/NDUFB5/COX6B1/VDAC3/ATP6V1D/ATP6V0B/MGST3/FH/NDUFS6/NDUFC2/IDH1/HTRA2/NDUFA2/COX5A/LRPPRC/DLD/MDH2/UQCR11/COX8A/MRPS12/PDHB/MRPS15/ATP6V1E1/COX6C/COX7C/MRPL34/NDUFB1/MRPL11/UQCRB/ETFB/NDUFA6/NDUFS1/COX7A2/NDUFB6/AFG3L2/UQCRQ/GOT2/NDUFS8/SLC25A5/COX6A1/ATP6V1H/NDUFA9/COX7B/NDUFB8/HSD17B10/HADHB/PHB2/TIMM13/ATP6V0E1/NDUFS2/UQCRC1/NDUFV2/PDHA1/SDHA/SLC25A6/SLC25A11/OPA1/ECHS1/NDUFB7/ACADM/NDUFB4/SLC25A3/GPX4/CYC1/DLAT/ATP6V0C/TIMM9/NQO2/NDUFC1/HCCS/MRPS30/HADHA/IDH3G/LDHA
EPITHELIAL_MESENCHYMAL_TRANSITION,198,1.6611408197933,0.00238095238095238,0.00600961538461538,PLOD3/SERPINE2/CALU/PLOD1/SPP1/CDH2/PPIB/SGCD/COPA/EMP3/LAMA1/PFN2/P3H1/TIMP1/ADAM12/FN1/TFPI2/SERPINH1/RGS4/MMP1/LGALS1/VIM/WIPF1/CXCL8/ITGB3/SCG2/PLAUR/FUCA1/APLP1/PLOD2/CD59/IL32/PVR/IGFBP2/GPX7/MMP14/TNC/LOXL2/FBN2/COLGALT1/ITGB1/TGM2/MCM7/ENO2/SLC6A8/CXCL1/CADM1/ECM1/CTHRC1/TNFRSF12A/OXTR/CAP2/COL11A1/SPARC/SGCB/COL4A1/SFRP4/VCAM1/COL4A2/NID2/MEST/TNFRSF11B/PCOLCE/DAB2/CAPG/QSOX1/BGN/FLNA/LAMC1/CXCL6/NT5E/GLIPR1/SAT1/COL5A2/THY1
GLYCOLYSIS,198,2.21220583426314,0.00238095238095238,0.00600961538461538,SDC3/STMN1/POLR3K/AURKA/CHST6/PLOD1/GNPDA1/KDELR3/ALG1/GALE/KIF20A/PRPS1/CHPF/ME2/NANP/CLN6/SLC25A13/COPB2/GUSB/MDH1/HAX1/GAPDHS/PKM/CHPF2/CDK1/CENPA/DEPDC1/SPAG4/HMMR/CAPN5/CTH/PGK1/TKTL1/HS2ST1/GFPT1/BPNT1/KIF2A/SLC16A3/AGRN/ENO1/MPI/SDHC/FUT8/VLDLR/PLOD2/G6PD/HDLBP/GLCE/GNE/CXCR4/MET/SOD1/ISG20/PSMC4/MIF/B3GAT3/GMPPA/PPIA/P4HA1/ALDOA/RPE/PYGL/IDH1/B4GALT7/ENO2/DLD/MDH2/TPI1/DPYSL4/EXT2/NDST3/RRAGD/GALK2/HS6ST2/ARPP19/GYS1/PYGB/HSPA5/P4HA2/B3GALT6/TALDO1/PMM2/GOT2/IL13RA1/STC1/GALK1/ABCB6/AKR1A1/LHX9/CHST1/COG2/SAP30/QSOX1/PC/RBCK1/HK2/LDHC/SRD5A3/NT5E
INTERFERON_GAMMA_RESPONSE,198,2.53915564261446,0.00238095238095238,0.00600961538461538,LGALS3BP/BATF2/RTP4/CCL5/ST3GAL5/IRF4/BST2/CXCL9/FCGR1A/PSMB10/STAT1/IDO1/IFI35/OAS2/NUP93/GZMA/EIF2AK2/IFI30/SLAMF7/IFNAR2/CXCL10/LY6E/ADAR/ISG15/SRI/CXCL11/BPGM/CD86/GBP4/TDRD7/APOL6/OASL/IFIT2/HLA-G/IFIT3/PSMB2/PSMB9/HLA-A/UPP1/TRIM21/CD74/PSME2/UBE2L6/LCP2/CD38/ICAM1/PTPN1/SP110/ZBP1/IFI27/USP18/LYSMD2/TAPBP/IFIH1/METTL7B/ISG20/OAS3/PNPT1/MX1/ST8SIA4/PSMB8/SAMD9L/EPSTI1/CMPK2/XCL1/RSAD2/HELZ2/PARP14/HLA-DMA/GPR18/HLA-DRB1/LAP3/CASP3/HLA-DQA1/IFIT1/PLSCR1/PSMA2/VAMP5/CCL7/IRF8/CD274/MX2/PSME1/PSMA3/TAP1/VCAM1/KLRK1/MVP/IL10RA/IFI44L/ZNFX1/FPR1/NMI/MTHFD2/IFI44/RNF213/IRF1/B2M/IRF9/HERC6/IL2RB/IL18BP/IFITM3/HLA-B/TRIM26/RBCK1/MYD88
MITOTIC_SPINDLE,198,1.93376582160724,0.00238095238095238,0.00600961538461538,AURKA/MAPRE1/CENPF/BUB1/KIF4A/KIF23/KIF3C/BIRC5/TPX2/ARHGEF11/NDC80/PLK1/ARHGEF2/KIF2C/DLGAP5/PREX1/MYH10/TOP2A/LMNB1/INCENP/NEK2/CENPE/MYO9B/CDK1/MAP3K11/NUSAP1/CCNB2/CCDC88A/NIN/PRC1/KIF15/MAP1S/KIF11/TTK/KIF3B/DYNLL2/ANLN/SMC1A/FBXO5/BRCA2/RACGAP1/CKAP5/PPP4R2/NCK2/PIF1/MARCKS/YWHAE/STAU1/ECT2/KIFAP3/CDC42BPA/CDC27/ARHGAP4/ARHGDIA/ARAP3/FARP1/SMC4/CEP131/LRPPRC/SHROOM1/DOCK2/SHROOM2/WASL/BCAR1/KPTN/CLIP2/CAPZB/MID1/DYNC1H1/SPTBN1/ARL8A/ABR/SAC3D1/PXN/PKD2
E2F_TARGETS,195,3.20423302144696,0.00238663484486874,0.00600961538461538,STMN1/AURKA/UBE2T/TUBB/KPNA2/UBE2S/TRIP13/MCM3/GINS4/CDC25A/PCNA/PRDX4/TACC3/KIF4A/CKS2/SPC24/RAD51C/ASF1B/MAD2L1/MYBL2/BIRC5/CDKN2A/NME1/RNASEH2A/CDKN3/PAICS/PTTG1/PRPS1/PLK1/RRM2/KIF2C/SPAG5/ORC6/MCM6/TIMELESS/SPC25/MCM5/CDK4/RPA3/DLGAP5/BRCA1/NCAPD2/TK1/MELK/DNMT1/GINS1/CHEK1/CENPM/TOP2A/LMNB1/CDCA8/CDC20/TIPIN/LYAR/MCM2/CENPE/HUS1/AK2/DIAPH3/RAN/RFC3/RAD51AP1/DSCC1/PRKDC/CDK1/BUB1B/DEPDC1/AURKB/PRIM2/DCLRE1B/CIT/CCNB2/PSMC3IP/RANBP1/ANP32E/ATAD2/HMMR/DCTPP1/TBRG4/MKI67/KIF18B/MLH1/NBN/POLE4/NAP1L1/POLD2/MCM4/CTPS1/SMC1A/CDC25B/BRCA2/RACGAP1/MSH2/RFC2/POLD1/CKS1B/NOP56/SUV39H1/TUBG1/POLA2/TMPO/CDCA3/CSE1L/TCF19/MCM7/SMC4/SNRPB/RAD21/PPP1R8/NUP205/HMGA1/PLK4/IPO7/XRCC6/UBR7/RPA1/CDKN2C/CHEK2/PHF5A/HELLS/SSRP1/RPA2/CBX5/GSPT1/NAA38/NUDT21/TFRC/RBBP7/HMGB3
MTORC1_SIGNALING,195,2.61925901093576,0.00238663484486874,0.00600961538461538,AURKA/RPN1/SSR1/CALR/CDC25A/DHFR/BUB1/CANX/ACSL3/PLK1/SLC7A5/POLR3G/RRM2/HSPD1/EEF1E1/HSP90B1/ACLY/ACTR2/CACYBP/CCT6A/HSPE1/GLA/M6PR/HSPA4/GAPDH/PSPH/IFI30/SERPINH1/MCM2/YKT6/STIP1/QDPR/SEC11A/TXNRD1/CTSC/LGMN/CYB5B/ABCF2/SHMT2/CTH/PGK1/SLC1A4/HPRT1/SDF2L1/ITGB2/IMMT/CCNG1/PSMB5/ENO1/PSMG1/GPI/GSR/SQSTM1/TMEM97/VLDLR/MCM4/PNO1/SCD/PLOD2/G6PD/TRIB3/HMBS/PSME3/CXCR4/CCNF/HSPA9/TUBG1/CORO1A/PDAP1/NMT1/PSMC4/EIF2S2/ATP6V1D/PPIA/PSMD14/P4HA1/ALDOA/IDH1/RDH11/NUFIP1/SKAP2/TOMM40/RRP9/PSMC2/TPI1/NUP205/FKBP2/BCAT1/GMPS/ELOVL5/ADIPOR2/ATP2A2/RIT1/RPA1/PSMD12/MLLT11/PSMA4/TCEA1/HSPA5/PSMA3/TFRC/UCHL5/STC1
COMPLEMENT,200,2.08451159727322,0.00240384615384615,0.00600961538461538,ANXA5/PLAT/CDK5R1/CCL5/DUSP6/GNG2/DOCK10/CTSB/RABIF/CALM3/TIMP1/APOC1/MMP8/FN1/GZMB/APOBEC3G/PDP1/GRB2/GZMA/CTSL/GZMK/MMP15/CTSS/TFPI2/C1QA/SH2B3/C2/LIPA/C1QC/OLR1/CTSC/LAMP2/APOBEC3F/S100A13/GNAI2/SPOCK2/LGMN/CR2/PLAUR/GMFB/ATOX1/FCER1G/KIF2A/PSMB9/LCK/PLEK/CD59/PIK3CG/LCP2/PFN1/GNGT2/WAS/MMP14/CTSD/SCG3/MMP12/LYN/SERPINA1/CPQ/PLA2G7/KYNU/VCPIP1/SRC/MMP13/CASP9/CXCL1/LAP3/CASP3/CTSO/FCN1/PLSCR1/PHEX/TIMP2/ITGAM/HSPA5/CASP5/PRKCD/DYRK2/CR1/COL4A2
