hallmark,set_size,NES,pvalue,p.adjust,gene_set
MTORC1_SIGNALING,195,3.05998660447338,0.00207900207900208,0.00495000495000495,TRIB3/NUFIP1/PSPH/SORD/PPA1/CYB5B/HPRT1/PSMD14/CCNF/PSMG1/MCM2/TMEM97/SLC2A1/EEF1E1/CCT6A/EIF2S2/RRP9/SHMT2/MCM4/SLC6A6/PSAT1/DHFR/HSPD1/SLC1A4/RPN1/GMPS/PPIA/SSR1/AURKA/UCHL5/HSPE1/GLA/SLC1A5/CANX/PGK1/SRD5A1/CALR/UFM1/ACTR2/PNO1/TOMM40/ACLY/PLK1/SLC7A5/CDC25A/PSME3/SQLE/NUP205/POLR3G/SLC7A11/PSMD12/UNG/BUB1/PSMC2/SCD/GSK3B/DHCR7/G6PD/MTHFD2/PSMA3/PRDX1/SERP1/CACYBP/ACTR3/GAPDH/PSMD13/ENO1/ACSL3/TUBA4A/HSP90B1/PSMC4/PDAP1/YKT6/HMBS/RRM2/HSPA4/LDHA/TPI1/TUBG1/PSMB5/DDX39A/M6PR/HSPA9/EBP/GPI/TCEA1/CYP51A1/P4HA1/RDH11/QDPR/TFRC/SC5D/ASNS/PSMA4/CTSC/STIP1/FDXR/ME1/ABCF2/LTA4H/CD9/ADD3/IFI30/PHGDH/RAB1A/ARPC5L/TM7SF2/COPS5/HSPA5/XBP1/DHCR24/SKAP2/INSIG1/NFKBIB/PSMC6/ATP2A2/IDH1/SDF2L1/TBK1/PNP/ACACA/GTF2H1/ADIPOR2/SQSTM1/CTH
PI3K_AKT_MTOR_SIGNALING,102,1.47783465579238,0.00346620450606586,0.00787773751378604,TRIB3/E2F1/SLC2A1/CDK4/YWHAB/CALR/ACTR2/UBE2N/CDK1/GSK3B/RAC1/EIF4E/TRAF2/ACTR3/ATF1/ARPC3/HSP90B1/PPP2R1B/GNGT1/PPP1CA/PRKAR2A/IL2RG/ARF1/RPS6KA3/CFL1/CDK2/CLTC/CSNK2B/PAK4/LCK/RALB/MYD88/NFKBIB/TBK1/ACACA/PITX2/SQSTM1/VAV3/DAPP1/PLA2G12A/GRB2/PRKAG1/ARHGDIA
APOPTOSIS,159,1.49613819361619,0.00383877159309021,0.00834515563715263,BRCA1/CCND1/BCL2L1/BID/BCAP31/EREG/ANKH/LEF1/F2R/CTNNB1/DAP3/TOP2A/HMGB2/XIAP/IL1A/TAP1/DNAJC3/CASP2/PMAIP1/DIABLO/DAP/PPP3R1/CDC25B/EBP/IGF2R/BAX/GNA15/TIMP1/CASP8/GPX1/BGN/APP/PTK2/SC5D/KRT18/ERBB2/ERBB3/DNAJA1/IER3/FDXR/DFFA/IL1B/MGMT/CASP3/CDK2/PRF1/CD44/PAK1/PPT1/CASP6/TNFRSF12A/BIK/LUM/F2/GPX4/TSPO/SQSTM1/CTH/GCH1/PSEN1
ANDROGEN_RESPONSE,96,1.48940406344642,0.00527240773286467,0.0109841827768014,CENPN/AZGP1/SORD/CCND1/ADRM1/ABHD2/ANKH/PA2G4/SMS/RRP12/CDK6/XRCC5/PMEPA1/SCD/STK39/ACSL3/MAP7/PGM3/GNAI3/UBE2I/RPS6KA3/TPD52/XRCC6/NGLY1/UBE2J1/DBI/B4GALT1/LMAN1/DHCR24/INSIG1/TMEM50A/MYL12A/ITGAV/SRP19/IDI1/GSR/DNAJB9/HMGCS1/SEC24D/TSC22D1/KRT8/HMGCR/RAB4A/FADS1/ZBTB10
PEROXISOME,103,1.44699623669129,0.00866551126516464,0.0173310225303293,SULT2B1/MSH2/PABPC1/CEL/CDK7/FABP6/SLC35B2/NUDT19/CLN6/SMARCC1/TOP2A/PRDX5/SLC25A17/PEX13/PRDX1/ISOC1/IDE/SLC25A19/RDH11/ACOT8/FDPS/PEX2/PEX11B/ACSL5/HSD17B4/DHCR24/YWHAH/ACSL4/IDH1/IDH2/ALDH9A1/TSPO/STS/HSD3B7/IDI1/GNPAT/BCL10/SOD1/PEX5
INFLAMMATORY_RESPONSE,199,1.32744643101142,0.0164271047227926,0.0315905860053704,MET/SLC7A1/EREG/ADRM1/IFITM1/INHBA/CXCL11/SLC11A2/RIPK2/PVR/IL1A/IRAK2/CXCL8/ATP2C1/NMI/LYN/LAMP3/TNFRSF9/CCL24/HPN/CD82/EIF2AK2/CXCL6/CXCL10/LY6E/GNAI3/IFNGR2/ICOSLG/MYC/GNA15/SLC31A1/TIMP1/OLR1/CD55/CCL22/CXCL9/ABI1/CCL20/CD70/NDP/TNFSF9/IFNAR1/AHR/OSM/CLEC5A/TNFRSF1B/CCL17/HAS2/PLAUR/IL1B/APLNR/FFAR2/EDN1/CCRL2/ACVR1B/NOD2/TNFSF15/LCK/SEMA4D
COAGULATION,134,1.40584899443171,0.0171428571428571,0.0317460317460318,MMP7/MMP11/KLK8/C2/APOC2/ITGA2/MMP9/LAMP2/CTSV/CTSH/CPN1/MMP1/RAC1/MMP10/RABIF/HPN/F12/CFB/ARF4/COMP/PLAU/PREP/ADAM9/PROC/APOC1/DPP4/TIMP1/OLR1/PF4/MMP3/DUSP6
KRAS_SIGNALING_UP,194,1.31628915145398,0.0205338809034908,0.0366676444705192,ETV4/MMP11/CBX8/AMMECR1/PPBP/ITGA2/AVL9/EREG/IGF2/MMP9/ANKH/INHBA/ZNF277/CSF2/ITGBL1/EPHB2/SOX9/YRDC/NR0B2/MMP10/ADAM17/PSMB8/MYCN/ST6GAL1/SLPI/GABRA3/CFB/KCNN4/MAP7/WNT7A/SPP1/PLAU/CXCL10/HKDC1/DUSP6/RBP4/IL2RG/JUP/TMEM176A/FBXO4/STRN/CCL20/MAP3K1/TNFRSF1B/TSPAN13/GALNT3/PLAUR/PLEK2/IL1B/TMEM176B/ETV5
FATTY_ACID_METABOLISM,153,1.38297247418322,0.0213178294573643,0.0367548783747661,REEP6/CCDC58/CEL/NTHL1/HSD17B10/SMS/NSDHL/CPOX/ODC1/OSTC/IL4I1/MIF/PCBD1/HSPH1/MDH2/TDO2/LDHA/HSDL2/ERP29/HCCS/APEX1/RDH11/ADSL/PSME1/ACOT8/RAP1GDS1/SUCLA2/ME1/PTS/CA6/S100A10/HSP90AA1/ALDH3A1/GPD2/UBE2L6/METAP1/ACAT2/ACSL5/NBN/HSD17B4/IDH3G/FASN/DHCR24/YWHAH/ACSL4/BPHL/IDH1/PDHA1/VNN1/ALDH9A1/SDHC/ADIPOR2/ACSS1/IDI1/HMGCS1/ALDOA/CRYZ/GCDH/ECHS1/GRHPR/HSD17B7/UROS
SPERMATOGENESIS,113,1.36406179470131,0.0232142857142857,0.0386904761904762,SLC12A2/PSMG1/DBF4/TSN/CLPB/GRM8/RFC4/GAD1/CDKN3/AURKA/TOPBP1/KIF2C/IL13RA2/GMCL1/CDK1/TALDO1/BUB1/NCAPH/COIL/TTK/STRBP/CCNB2/NEK2/MAP7/TNNI3/IFT88/IDE/PRKAR2A/EZH2
ESTROGEN_RESPONSE_EARLY,195,1.28597102995028,0.0291060291060291,0.0469452082355308,SULT2B1/ANXA9/CELSR1/KLK10/DHRS2/ZNF185/CCND1/SLC2A1/SLC1A4/TGIF2/ABHD2/TMPRSS3/ISG20L2/TBC1D30/GLA/RRP12/CLIC3/SCARB1/NXT1/SLC7A5/AREG/ELF1/DHCR7/SYT12/PMAIP1/FKBP4/RBBP8/WWC1/MYC/ALDH3B1/AQP3/RHOD/MREG/TFF1/KRT18/BCL11B/TOB1/MICB/PPIF/STC2/ADD3/B4GALT1/CD44/XBP1/AMFR/FASN/HES1/MYBBP1A/INHBB/MYB/FHL2/CANT1/CALCR/LAD1/DYNLT3/FDFT1/CHPT1/PTGES/ABAT/SEC14L2/FRK/SLC16A1/SLC39A6/PODXL/KRT15/ASB13
