"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"A2M","#","#",21,3.37817209853763,0.0572636121992696,0.177271972527218,317
"AATK","#","#",7,-7.52479019061703,0.0420892320345904,-1.73320558022901,710
"ABCA3","#","#",1,3.524320698224,0.00126344764298136,-0.0133907191368377,459
"ABCA4","#","#",1,3.94713115865751,0.00161465508808117,-1.74343890831488,964
"ABCB11","#","#",2,-2.2699226270775,0.00210699296198544,-1.74331442881755,917
"ABCC3","#","#",3,-2.15258225904256,0.00370009757237196,-2.48827934441493,1339
"ABCC8","#","#",2,3.42301841558506,0.00402263064711682,-2.56375127881608,1396
"ABCC9","#","#",4,2.36053615927371,0.00617908720400439,-3.39907819715442,1991
"ABCD3","#","#",2,2.23880917354565,0.00205530419103144,-2.60033966871749,1426
"ABHD5","#","#",1,-5.05672620284975,0.00253634004395149,-2.65789341963645,1483
"ABI2","#","#",1,2.1739413047138,0.000141755203717011,-2.72918114334293,1554
"ABI3","#","#",4,-2.11478852754337,0.00536256627128339,-3.13462203043054,1848
"ABI3BP","#","#",3,2.18788479419163,0.0037880697088409,-3.18829458003033,1877
"ABLIM2","#","#",2,2.42712045649088,0.00236814566850506,-0.014910728694253,508
"ABRA","#","#",2,-3.6821882028578,0.00445318933642548,-0.0148889148110664,507
"ACAN","#","#",6,2.90100768919691,0.0127943007805602,-3.14724349132798,1852
"ACAP1","#","#",2,-2.37642587878066,0.00228392678186841,-1.74326969402438,901
"ACE2","#","#",2,3.96253350724297,0.00491892690591651,-0.624081531953252,659
"ACOT7","#","#",1,2.43750095239427,0.000360680985255995,-1.74375595494942,1100
"ACPP","#","#",1,-4.61088655497998,0.00216600340778597,-1.74329950900126,911
"ACSL4","#","#",1,-2.5024569662779,0.000414636688377784,-2.57522275386045,1405
"ACTA1","#","#",49,-7.66186742142489,0.310188092990629,0.0255487456472485,405
"ACTC1","#","#",15,-4.60434034491585,0.0557048903685979,-3.96444665258716,2246
"ACTN1","#","#",16,-3.17584527502966,0.040544217555919,-3.54156745257977,2074
"ACTN2","#","#",13,-5.18159752294135,0.0542891827850537,-3.52612543644139,2061
"ACTN3","#","#",7,-4.66201243288008,0.0254434706500035,-1.59341699083665,694
"ACVR1C","#","#",2,2.80845318783638,0.00300165361989997,-2.63365603070204,1458
"ACVR2B","#","#",10,3.19431089111415,0.0248695097798024,-4.12847533363417,2290
"ADA","#","#",3,3.36922654855365,0.00673191375835058,-2.42219887387741,1290
"ADAM12","#","#",9,3.05350961060442,0.0211635468590469,-3.47438360165591,2035
"ADAM19","#","#",5,-3.74621421978023,0.0138949325665484,1.4202649535801,86
"ADAMTS12","#","#",2,3.44607491062612,0.00406093439536385,-2.80502066176332,1616
"ADAMTS13","#","#",2,2.56936451473432,0.00260445567949715,-2.74148323640511,1561
"ADAMTS5","#","#",1,3.0235855805402,0.000847512093105972,-3.08326802448554,1821
"ADAMTSL1","#","#",2,3.04669670200148,0.00339744749801611,-0.0134579592543921,463
"ADAP1","#","#",2,-2.67355928870613,0.00277755442602235,-1.74314488842996,868
"ADCY1","#","#",5,3.34332591184684,0.0122216370058758,1.35648059486662,103
"ADCY2","#","#",2,4.84479216334701,0.00638462294479783,-2.369773491925,1259
"ADCY5","#","#",3,3.32336079357093,0.00661761861100343,-2.68141135475164,1498
"ADCY6","#","#",3,3.00295355794109,0.00581917994535402,-2.59102841475814,1419
"ADCY7","#","#",1,-3.1473456328431,0.000950313361859245,-1.74360687614452,1022
"ADD2","#","#",5,-2.68960904348965,0.00950658791604274,-2.37597543565558,1267
"ADGRB1","#","#",6,2.20800956848132,0.00934046807472861,-3.60394223072098,2109
"ADGRL3","#","#",2,6.22343053077899,0.00867495444816659,-0.0107743993802059,429
"ADM","#","#",11,-5.85153624330975,0.0518023258511851,0.57013068156933,263
"ADORA1","#","#",7,3.64818121613082,0.0195484994205239,-3.44676864918224,2027
"ADRA2C","#","#",1,4.58138597206843,0.00214149875304612,-2.89231654444961,1697
"ADRB2","#","#",9,-2.16234834109495,0.0145013600937555,-3.31532432306108,1946
"AFP","#","#",1,2.92148859309878,0.000762705245908,-1.7436543097571,1042
"AGAP2","Q99490","TS",1,-2.4755211045507,0.00039226241890235,-0.0137003360835783,471
"AGFG1","#","#",3,-3.16704617579315,0.00622809047005915,-2.53139319004784,1377
"AGO2","#","#",5,-2.01130526987309,0.00668942328050868,-2.74974073652683,1567
"AGPAT5","#","#",1,2.28212404687826,0.000231617182156511,0.242313203350412,294
"AGR2","O95994","Oncogene",1,4.21653092302629,0.00183843196166524,-1.74338233002949,936
"AGRN","#","#",3,4.96826251588055,0.0107166307125984,0.0999181129650624,370
"AGXT","#","#",2,-7.46258216391152,0.0107335566819785,-2.61957557983391,1447
"AHI1","#","#",2,2.6423622490462,0.00272572679345902,-2.86144427836074,1669
"AHNAK2","#","#",1,2.73089124725881,0.000604385589372948,-1.7436943382666,1064
"AHSG","#","#",4,-6.6251396339302,0.0203486561324762,-2.43090430643604,1297
"AHSP","#","#",1,-10.4933523596441,0.00705227273997051,1.3545350931294,104
"AIM2","O14862","TS",1,-4.05767624555623,0.00170647934781739,-1.74341569206786,957
"AJUBA","#","#",10,5.67546322950596,0.0454791979312393,-0.450205881132501,637
"AK6","#","#",1,2.57559182214251,0.000475386145355781,-3.11128522443358,1839
"AKAP12","#","#",5,3.42947333630774,0.0125794287314615,-0.63225339511533,660
"AKAP13","Q12802","Oncogene",4,-2.40086053338313,0.00631306894505874,-3.07276754901329,1817
"AKAP6","#","#",1,2.02722609735282,1.98862388817807e-05,-1.74384211927065,1154
"AKR1C4","#","#",2,-6.13789452723812,0.00853285351132205,-1.74168975614161,738
