"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"CHRM2","#","#",1,-3.43469067887794,0.00663504595740874,-0.280302229254094,297
"CHRM5","#","#",1,-2.0664960596308,0.000234025710306691,-0.290497422348665,299
"CHRNA3","#","#",2,2.43245750638647,0.0133262686755608,-0.179622618520147,293
"CHRNB4","#","#",2,2.36112992900148,0.0126588646957538,-0.179908329922874,294
"CKB","#","#",2,2.22492464936652,0.0113844074797397,-0.112028279296579,254
"CKM","#","#",2,-4.99993986769429,0.0373499073416038,-0.0881469667145961,249
"CLDN4","#","#",2,2.35881365610861,0.0126371915953388,5.73068865328673,170
"CLPS","#","#",6,-4.31819465695882,0.111780601990846,0.189374135622035,228
"CLSPN","#","#",2,2.1820745138466,0.0109834636648824,11.4657282865635,61
"CNR1","#","#",1,2.16465266446477,0.000693245770150783,10.3673622825469,115
"COL2A1","#","#",3,8.07999053879084,0.103971362482926,0.279799173009768,227
"COL9A1","#","#",3,3.36066887215372,0.0377341332559449,0.167456565930645,230
"COMP","#","#",8,2.77620556775813,0.0944725934276632,0.168672311030689,229
"CRHBP","#","#",1,-3.58935750167654,0.00735864583885949,5.71305230810037,183
"CRP","#","#",3,-2.01372866743968,0.0188293852017071,12.1117454771567,18
"CRX","#","#",1,-2.74789106510449,0.00342189325850047,5.69989907790714,204
"CSF3","#","#",1,-3.28335209229258,0.00592701703866197,10.8927719366155,93
"CSF3R","#","#",4,-2.25538745955127,0.032772846891196,9.34428862529544,128
"CTNND2","#","#",2,2.80103129184039,0.0167749714113453,5.74451354303987,161
"CTSV","#","#",1,3.81961099662293,0.00843587364138429,5.71665147390211,179
"CXCL12","#","#",5,-2.21833304100326,0.0424577631965145,12.1040468511337,21
"CXCL14","#","#",2,-3.26340315393256,0.0211013320172229,-0.123994003990373,264
"CXCL2","#","#",3,-2.74421206402644,0.0290819595342169,11.6350908780434,47
"CXCL5","#","#",3,2.44477865157098,0.0248793132684957,12.1403682079894,15
"CXCR1","#","#",4,-2.63021573742114,0.0397872975024742,11.8997129901468,33
"CXCR2","#","#",4,-2.61386186027565,0.0394812547882162,5.82037834937264,142
"DACH1","#","#",1,-2.46085926805991,0.00207903141808815,-0.138119592102258,275
"DBH","#","#",1,-3.66582742592928,0.0077164060043727,5.71424763387077,182
"DCC","P43146","TS",2,3.00447665475148,0.0186785863925086,5.75087378172277,157
"DEFA1B","#","#",2,-6.36491069623235,0.050121783195031,0.037837675186106,238
"DEFA3","#","#",2,-5.80389723884525,0.0448724444692179,0.0367316272271555,239
"DEPDC1","#","#",1,3.38030895670115,0.00638062418156704,5.70978460363337,188
"DES","#","#",2,-3.28360435401803,0.0212903523348645,5.7596000498713,153
"DIAPH3","#","#",1,3.47959103261239,0.00684510969345413,10.9331604872806,91
"DIRAS3","#","#",1,-2.15725238213549,0.000658623972668449,5.69066661631333,224
"DKK1","#","#",1,5.87956994531235,0.018073273725603,-0.106367826114586,252
"DKK2","#","#",1,2.67502191692904,0.00308097911785226,-0.14273623046479,280
"DLGAP5","#","#",2,3.32872398648875,0.0217125315729992,5.76101060859671,152
"DLK1","#","#",1,6.05290735657844,0.0188842228869914,11.6537995882971,44
"DTL","#","#",5,3.3030350024707,0.0678313435327862,11.257752364236,79
"E2F1","#","#",61,3.20179853801696,0.904311349863705,10.3202685600409,121
"E2F7","#","#",2,2.65776221812425,0.0154344190824008,11.4036818138678,65
"E2F8","#","#",3,2.95228039233508,0.0320022668433126,5.79539002510186,144
"ECM1","#","#",2,-2.5800350355922,0.0147071347295188,0.03862500959764,237
"EGF","#","#",12,4.45521557566931,0.24068769620021,10.2489005583604,124
"ELANE","#","#",5,-3.65936996835884,0.0761668072866763,11.0559908432914,84
"EME1","#","#",2,2.01198646786757,0.00939196928128243,11.5526525517325,55
"EPHA5","#","#",3,2.29492056937375,0.022776005877481,5.76456382207557,149
"EPHB1","#","#",3,-2.28116104399363,0.0225828864206954,5.76391858348919,150
"EPHB2","P29323","TS",2,2.86441770072017,0.0173680707861313,5.74649516937904,159
"ERCC6L","#","#",2,2.45213182906234,0.0135103590615698,5.7336060255234,165
"ESR1","#","#",33,-2.11462706098482,0.317040378881444,10.3578149046233,116
"ESR2","#","#",6,-2.31261591028038,0.055482689468531,11.8098788110939,37
