"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"CCNE1","#","#",10,2.94221504253465,0.100005049781916,7.1935005233609,307
"CCNE2","#","#",3,3.16116058480621,0.0272870472136932,7.76491946435556,276
"CCNF","#","#",2,2.18097012634849,0.00860835435700883,8.58417950672386,93
"CCR4","#","#",3,2.11127633915688,0.0157999986251208,8.50759675851148,166
"CCR8","#","#",2,4.00446910359817,0.0219092628077458,5.40450961879752,343
"CD19","#","#",3,2.30241881894576,0.0178913367528942,-0.051322520756328,481
"CD209","#","#",2,-2.22985493395866,0.0089649283714541,-0.0909820275697915,552
"CD24","#","#",1,2.33430591838885,0.0012134013055735,5.36795924910886,442
"CD36","#","#",2,-4.08428074214702,0.0224914223323114,5.40553775410072,341
"CDC20","#","#",13,3.98498902318909,0.181636665360848,7.67540944131776,281
"CDC25A","#","#",12,2.75806374971624,0.113406678357995,7.54503590466411,290
"CDC25C","#","#",9,4.17111871039321,0.12961177976988,8.71680216153133,7
"CDC45","#","#",8,3.58582896019494,0.0973225510262365,8.69074394931716,12
"CDC6","#","#",13,3.66551398847419,0.166489684982273,1.3974137839615,459
"CDCA2","#","#",1,3.72797255854651,0.00629622082531406,5.37693587143926,390
"CDCA5","#","#",2,3.65797127952447,0.0193818493603662,5.40004602611992,346
"CDCA8","#","#",6,3.46604471260015,0.0685457316764412,8.61628949275596,58
"CDH18","#","#",1,2.9270100807051,0.0033750432641639,5.37177686321072,410
"CDH23","#","#",1,-2.16032715044102,0.000578886097800709,5.36683864992942,447
"CDH5","#","#",3,-2.08010188590973,0.0154589110617478,5.39311783687468,357
"CDK1","#","#",79,3.49611703034084,1,6.91841737579473,321
"CDKN1C","P49918","TS",3,-2.75060427961462,0.0227950470283168,8.59084416375174,88
"CDKN2A","Q8N726/P42771","TS",12,2.99156687577516,0.123625944970434,5.57771005555312,327
"CDKN3","#","#",3,2.84862225139248,0.0238674864034492,8.63545745054228,40
"CDT1","Q9H211","Oncogene",10,2.99477097291535,0.101921808790993,8.75594048433215,2
"CEACAM6","#","#",2,5.96042301740141,0.0361763198590179,-0.0284960905962151,470
"CEACAM8","#","#",2,-3.3039131114424,0.0167992894913181,-0.0339285794671595,474
"CEBPA","#","#",27,-2.60676307636678,0.249391267546981,6.92423150140896,320
"CENPA","#","#",7,3.45246213759116,0.0808399308673403,8.63985398664511,39
"CENPE","#","#",2,3.27894988050598,0.0166172034833398,5.39516346402638,354
"CENPF","#","#",1,4.20185110002268,0.0080244957450099,5.37998812839565,381
"CENPU","#","#",1,2.8964382521713,0.00326354523274932,5.3715799497231,413
"CEP55","#","#",1,4.15536332088155,0.00785495090233419,5.37968870009314,383
"CES1","#","#",1,-2.88343611248563,0.00321612533512929,5.37149620279678,415
"CETP","#","#",1,-2.58732752309099,0.00213619239078641,5.36958896407899,428
"CFD","#","#",2,-4.1976760255527,0.0233185466148812,8.52648698842971,144
"CFL2","#","#",1,-2.00160141960943,0,8.52144235532932,152
"CGA","#","#",2,6.53363773507341,0.0403574444867212,-0.0334084179703326,473
"CGB7","#","#",1,-2.4961512548578,0.00180366486766199,-0.0652529111456063,497
"CHAD","#","#",2,2.01559344261658,0.00740206899153948,8.5137161697622,158
"CHRNA1","#","#",2,2.18057031189706,0.00860543804310786,-0.0655803861611979,498
"CIDEA","#","#",2,-5.18468816974303,0.0305179793173014,-0.0135745607243054,469
"CIDEC","#","#",2,-5.62804930096387,0.0337519300299462,-0.0133551140688045,468
"CKM","#","#",2,-5.95712984966782,0.0361522989393005,8.47195731738049,192
"CKS2","#","#",2,3.18236976509668,0.0159127318662741,8.6191020758643,53
"CLCA1","#","#",2,-4.51472103128859,0.0256311262481403,-0.0620031539824905,490
"CLDN18","#","#",1,-2.06872338330222,0.000244799450191644,-0.0683503716426865,506
"CLDN19","#","#",1,-2.69927380886259,0.00254446991576037,-0.0645641284833037,496
"CLEC4M","#","#",2,-2.41311158332585,0.0103016332156203,-0.0908244873560148,551
"CLPS","#","#",4,-4.89220674034364,0.0640691499089535,0.0244137147679092,463
"CLSPN","#","#",2,3.42371437765272,0.0176731400906473,8.58272113505256,94
"CMA1","#","#",2,-2.43744584473359,0.0104791314139954,8.17817524809818,249
"CNN1","#","#",2,-2.65684671438552,0.012079478284304,8.48732688384839,179
"CNR1","#","#",5,-3.81094672829792,0.062194208308153,8.16387598430807,253
"CNTFR","#","#",1,-3.4537165245325,0.00529598598943154,-0.0662101021954203,499
"CNTNAP2","#","#",3,5.10163565045898,0.0485182748051507,7.82132302913378,275
"COL17A1","#","#",4,-2.02208510839359,0.0221988494093878,8.60248657852063,74
"COL1A1","#","#",4,2.5787346135156,0.0303194397679774,8.06288656388398,260
"COL2A1","#","#",8,4.491667819019,0.123751915413402,7.92819298176829,272
"COMP","#","#",6,3.21483473709796,0.0630486281500558,8.3392863234811,233
"CPM","#","#",2,-2.46866517268645,0.010706850446567,8.57921703873699,97
"CR2","#","#",1,2.45698101722063,0.00166080771465403,-0.0958077907868411,558
"CRP","#","#",6,-3.98505850271331,0.0799030534952512,8.39862819505331,222
"CRYAB","#","#",5,-2.45190418052543,0.0374114956029306,8.60133115463049,80
"CSN1S1","#","#",1,-4.00467342676619,0.00730537217728804,-0.0579285971975053,484
"CTRB1","#","#",2,-7.05047989720743,0.0441273782063409,8.5696754266348,107
"CTSE","#","#",2,2.02275162798062,0.0074542820003694,8.49447701348725,172
"CXCL10","#","#",3,4.43120673996204,0.0411829428369117,8.11278310344217,257
"CXCL11","#","#",2,4.36408990998924,0.02453239749686,8.55963779034285,113
"CXCL13","#","#",2,3.06908881773822,0.0150864415700765,8.60223086555556,75
"CXCL2","#","#",2,-3.34020749332456,0.0170640268214255,5.39595258595739,352
"CXCL9","#","#",2,3.87832443698834,0.0209891423782533,8.54364754542538,130
"CXCR3","#","#",12,2.71058944733877,0.111328965046729,8.59407138976757,85
"CYP17A1","#","#",1,-2.88304350774268,0.00321469347259236,5.37149367402526,416
"CYP1A1","#","#",1,-5.95719998304129,0.014426400841592,5.39129435007515,359
"CYP3A4","#","#",1,-3.4139691944162,0.00515102413158736,5.37491337227838,394
"DCN","#","#",6,-2.02610138405013,0.0370361646962934,8.31384285076621,238
"DDR2","#","#",10,-2.16318635356392,0.0715932179087621,6.61709696643079,324
"DEFA1B","#","#",4,-6.33123836670661,0.0850622276773193,8.68598502555922,16
"DEFA3","#","#",3,-5.80100920119095,0.0561702973896518,8.60783218778756,68
"DEFA5","#","#",2,-4.71147452185027,0.0270662793236145,8.39857867769951,223
"DEPDC1","#","#",1,4.09687940283116,0.00764165513152934,5.37931200452649,384
"DES","#","#",1,-3.82183428510469,0.00663854244094267,5.377540435864,388
"DIAPH3","#","#",1,3.18151371827696,0.00430323944797217,8.5612311300824,112
"DLGAP5","#","#",2,4.17886617137998,0.0231813443726839,5.40675620570417,339
"DLL1","#","#",1,-2.27405671156879,0.000993667378068967,-0.0743167673476088,522
"DMD","#","#",6,-2.44198477488864,0.0461367350449561,8.40064956957288,221
"DTL","#","#",5,3.86326370472803,0.0631482303868571,8.69633441899263,10
"DTX1","#","#",1,-2.85585122695555,0.00311552093621347,8.5244284515839,147
"DUSP1","#","#",2,-2.36089620354733,0.00992076544721495,8.43190631173546,214
"E2F1","#","#",63,2.83005695073463,0.642951710414838,6.89159298389585,322
"E2F2","#","#",13,3.2124322202595,0.145008129595128,7.28728992544442,301
"E2F7","#","#",2,3.46991990763847,0.0180101710031544,8.04759794014856,261
"E2F8","#","#",3,3.93702801655182,0.0357760086622389,5.4289992824584,332
"EBF1","#","#",2,-2.99893352651098,0.0145747170681216,-0.0818298146258161,534
"EBF3","#","#",1,-3.0993332979785,0.00400352053930528,-0.0677399163933044,504
"ECT2","#","#",8,2.27830673274134,0.0591734022487699,8.00145846904505,266
"EDNRB","#","#",3,-3.12674271217923,0.0269104725800421,8.6804870105168,18
"EEF1A2","#","#",1,3.82467795452454,0.00664891354262396,5.37755875197036,387
