"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"CDCA7","#","#",2,2.40980949304858,0.0113929192478159,6.952779658513,559
"CDCA8","#","#",6,3.05877300519238,0.0660986842448674,10.4400416638545,36
"CDH2","#","#",2,3.49280033818903,0.0201486658363572,9.90416656225314,348
"CDH23","#","#",2,-2.87550329666778,0.0151579528588016,-0.0546626650584243,744
"CDK1","#","#",65,3.83660855663628,1,8.92167486244543,487
"CDKN2A","Q8N726/P42771","TS",13,3.82367245674264,0.192848298655085,0.392890663047204,695
"CDKN3","#","#",1,3.33868140501203,0.00540638933779295,6.94615046728242,612
"CDT1","Q9H211","Oncogene",8,2.93950422010156,0.0869711527186801,9.13098437522612,465
"CDX1","#","#",2,4.49877502761688,0.0282817534747615,10.3891740543986,67
"CEACAM1","#","#",6,4.11801166252606,0.0917898301174745,10.3359322742096,105
"CEL","#","#",1,-4.52160835158719,0.0101882435074031,10.0862910921291,247
"CENPA","#","#",7,3.69055889798286,0.0963409258241403,10.3484944294072,94
"CENPE","#","#",2,3.34102948909357,0.0189216313695652,6.96111658710523,541
"CENPF","#","#",1,3.94798290811276,0.00786942472775298,6.94887791253921,590
"CENPU","#","#",1,2.36391780634564,0.00146601297544676,6.94178708668981,648
"CEP55","#","#",1,4.7113234602813,0.0109551463040412,6.95229489010735,565
"CFH","#","#",4,2.29082079159876,0.0289517116416149,10.1805617921895,202
"CFL1","#","#",4,2.12396181459253,0.0262536742108363,6.96923573372876,529
"CGA","#","#",5,-2.3646801554229,0.0397049492149921,10.2955531440981,146
"CHRDL2","#","#",2,3.13238099744646,0.0172347534729136,-0.0500609712886542,736
"CHRM3","#","#",3,-2.7531837563169,0.0252984732446745,9.85693132158231,369
"CHRNA3","#","#",2,2.86401777096725,0.0150650948693539,-0.0795687588670948,833
"CHRNB4","#","#",2,2.27678953215836,0.0103174816538616,-0.079995323881789,835
"CIT","#","#",3,2.17908543500117,0.0183362822332228,9.69916750927534,395
"CKAP2","#","#",3,2.07508373899178,0.01707503542889,6.95907175682787,545
"CKS2","#","#",2,3.5666389424023,0.0207456349703476,10.3026795873804,138
